src_ip_entropy, src_port_entropy, dst_port_entropy, protocol_entropy, total_packets, label
10.47515004102835,10.45274422731778,0.011816330631204061,0.011816330631204061,217,1
10.461096390009864,10.439479531139304,0.01191381661091228,0.01191381661091228,225,1
10.508310364109269,10.48868079720027,0.011549094361093592,0.011549094361093592,234,1
10.570306548574631,10.550654901248235,0.011176203111033376,0.011176203111033376,242,1
10.592333197511643,10.569258933985788,0.01097501748781482,0.01097501748781482,252,1
10.644353099831674,10.619886970397085,0.010622589241890749,0.010622589241890749,259,1
10.78777980898867,10.759991606888603,0.009927186245754852,0.009927186245754852,268,1
10.66712934656882,10.638927568160453,0.01048324443473804,0.01048324443473804,275,1
10.698213168545944,10.671436729247255,0.010287342762769578,0.010287342762769578,282,1
10.704758703721991,10.679533526509323,0.010209957073017702,0.010209957073017702,293,1
10.677387246155766,10.651698183647863,0.010374121765494178,0.010374121765494178,301,1
10.69970606684316,10.673836442668295,0.010237594054141114,0.010237594054141114,308,1
10.658184523772425,10.629750026354344,0.010495751709108249,0.010495751709108249,316,1
10.636564001736401,10.612413498219947,0.010646196715122052,0.010646196715122052,324,1
10.540966866368576,10.51997780574238,0.011647140107882011,0.011647140107882011,332,1
10.497501434937135,10.477707096911537,0.011597897170416123,0.011597897170416123,345,1
10.46940561895681,10.448593993105453,0.011800247425370228,0.011800247425370228,354,1
10.42079219828213,10.404170243118301,0.012128178144678545,0.012128178144678545,362,1
10.412823332116687,10.397341348963941,0.012239911014205967,0.012239911014205967,370,1
10.428388593487389,10.413076742017637,0.012122506623956733,0.012122506623956733,378,1
10.374155282650715,10.359925318243707,0.009759025662231122,0.009759025662231122,289,1
10.445350816459078,10.424118363610612,0.012015808215503125,0.012015808215503125,103,1
10.509961473079251,10.487448035730495,0.01154398258026907,0.01154398258026907,12,1
10.625671433420354,10.604030249983685,0.011009552893632136,0.011009552893632136,20,1
10.507832578891728,10.48752678980625,0.01155677105355435,0.01155677105355435,26,1
10.504460619982252,10.482609725241225,0.011572157000918978,0.011572157000918978,34,1
10.516232287081131,10.497308227173415,0.01148301389439814,0.01148301389439814,42,1
10.447968580266256,10.428653071065613,0.011968717746494965,0.011968717746494965,54,1
10.36512734953034,10.342987305368721,0.012585575076250046,0.012585575076250046,62,1
10.32550753224971,10.302969014675748,0.012946146952715013,0.012946146952715013,74,1
10.264577726842312,10.247688841829895,0.013378152960519238,0.013378152960519238,83,1
10.135376601052554,10.122046249781826,0.01447653636268906,0.01447653636268906,92,1
10.119406573145273,10.104245874656202,0.014593273489270107,0.014593273489270107,100,1
10.163168395937975,10.144915972925126,0.014248919791270383,0.014248919791270383,110,1
10.174508735362974,10.152251918470032,0.01416946121387646,0.01416946121387646,119,1
10.060687397366728,10.044167485336066,0.015148961925075382,0.015148961925075382,131,1
10.181297526886187,10.166453963316908,0.014098749978600764,0.014098749978600764,139,1
10.27928920865092,10.264331230411898,0.013277609087628102,0.013277609087628102,147,1
10.347510167200621,10.333264271802106,0.012725328222157722,0.012725328222157722,155,1
10.388068769049747,10.37340453558752,0.012437060368767064,0.012437060368767064,162,1
10.44644200004961,10.42535925487753,0.011985293079251823,0.011985293079251823,171,1
10.46106148020222,10.433685850528807,0.011878416806588132,0.011878416806588132,179,1
10.380032706936802,10.352091996552149,0.012479111858965393,0.012479111858965393,189,1
10.428017528082076,10.400690821006537,0.012119672976314732,0.012119672976314732,195,1
10.531570464068897,10.502433799785068,0.011382904512929287,0.011382904512929287,203,1
10.512530925498261,10.486771069270446,0.011510872775383412,0.011510872775383412,211,1
10.492527757103977,10.463331222573782,0.011652349426565858,0.011652349426565858,221,1
10.471593080619037,10.437862839591611,0.011808283211264032,0.011808283211264032,229,1
10.503631263971634,10.469586757541673,0.011592739411381416,0.011592739411381416,242,1
10.474004394404451,10.44655885383045,0.01179222324775742,0.01179222324775742,248,1
10.460502047280933,10.435936557834038,0.011892005640913679,0.011892005640913679,256,1
10.567753864026077,10.54376468931266,0.011145290064215083,0.011145290064215083,264,1
10.493588179900575,10.467752150236672,0.01165495594231246,0.01165495594231246,272,1
10.499706764994407,10.471287815327319,0.01161081291887934,0.01161081291887934,280,1
10.528095388027864,10.500997256446569,0.01142022762172585,0.01142022762172585,289,1
10.547892770019134,10.522662808097772,0.011277332693774624,0.011277332693774624,295,1
10.537996073868111,10.514439684454755,0.011343377616787949,0.011343377616787949,303,1
10.510342442962505,10.490899623180576,0.011528676029551705,0.011528676029551705,310,1
10.558823871569622,10.53887584030642,0.011231343872279195,0.011231343872279195,324,1
10.573355616075219,10.55183477698166,0.011098084389804766,0.011098084389804766,332,1
10.488991289906163,10.465588999758847,0.011678470438803575,0.011678470438803575,340,1
10.515157054543103,10.492456935772688,0.011498191871349603,0.011498191871349603,351,1
10.527062409121088,10.49935290317655,0.011407757737461138,0.011407757737461138,359,1
10.496923541973233,10.47373282872887,0.011618577043979087,0.011618577043979087,366,1
10.48609062806478,10.473085417438023,0.011694202842369664,0.011694202842369664,374,1
10.513954196750166,10.499238599562954,0.011508334218728955,0.011508334218728955,383,1
10.51869431023818,10.50084015619777,0.011503260670896619,0.011503260670896619,105,1
10.555322882363058,10.53184575362153,0.011221712706483368,0.011221712706483368,13,1
10.565895117122068,10.537507151769573,0.011147661544171052,0.011147661544171052,21,1
10.577752229719298,10.55337922470404,0.011072301741413172,0.011072301741413172,29,1
10.590024584392049,10.561761865334129,0.0109865037077048,0.0109865037077048,34,1
10.593652847758854,10.568522534302796,0.010965846851675305,0.010965846851675305,42,1
10.538060216961313,10.503530165305879,0.011353231991486478,0.011353231991486478,50,1
10.507167683790952,10.471385665554624,0.01156958965550939,0.01156958965550939,58,1
10.486284871221764,10.460798016199021,0.011720523808441446,0.011720523808441446,65,1
10.422837840630889,10.40175115828677,0.012176614700991337,0.012176614700991337,77,1
10.288239595096147,10.269126433782699,0.013219412842165306,0.013219412842165306,85,1
10.305712557042357,10.283916515266029,0.013074602357257077,0.013074602357257077,94,1
10.285163193054187,10.265175344880724,0.013236473013027137,0.013236473013027137,102,1
10.278359329319967,10.255986334134246,0.013287935623504983,0.013287935623504983,110,1
10.265068394099867,10.244671373156002,0.01337465897735409,0.01337465897735409,118,1
10.32805787361263,10.305639516944233,0.012871640608945398,0.012871640608945398,130,1
10.356576213866683,10.334721705638707,0.012644182208755015,0.012644182208755015,140,1
10.362178024379538,10.338481967842894,0.012604020126546265,0.012604020126546265,150,1
10.435724794972279,10.408712998836156,0.012057686824808497,0.012057686824808497,158,1
10.551596902165063,10.525188669390294,0.011243407543295869,0.011243407543295869,167,1
10.520490141713958,10.491902568983148,0.011465359944759588,0.011465359944759588,176,1
10.523133791567775,10.489855476297189,0.011450273799942668,0.011450273799942668,186,1
10.52124833462441,10.494351895298871,0.011450273799942668,0.011450273799942668,194,1
10.534725852913187,10.505881468231292,0.011355698426662435,0.011355698426662435,202,1
10.505671479063578,10.478040602247583,0.011561894872806821,0.011561894872806821,210,1
10.447835808965456,10.42056755993488,0.011979762551754949,0.011979762551754949,217,1
10.442790651117997,10.428847876869504,0.012013027292052227,0.012013027292052227,230,1
10.373500296787666,10.355487996548893,0.012700242537312695,0.012700242537312695,238,1
10.314821960113742,10.299324712684362,0.012988666350379515,0.012988666350379515,245,1
10.271964539656603,10.251310665191811,0.013325946161289353,0.013325946161289353,257,1
10.282783842088202,10.265136377909677,0.013257007122597562,0.013257007122597562,265,1
10.323442464325147,10.301417120732497,0.012936376767844008,0.012936376767844008,273,1
10.341818632070916,10.319896228710515,0.012801221381239826,0.012801221381239826,281,1
10.423107513776669,10.400034606735613,0.012170894955535349,0.012170894955535349,289,1
10.44491420653053,10.42485782689342,0.012001917259104518,0.012001917259104518,297,1
10.477092171352005,10.457789341283975,0.011762900164155893,0.011762900164155893,302,1
10.51344914624512,10.491593709446454,0.011508334218728955,0.011508334218728955,310,1
10.570983438279468,10.548787643550229,0.011121634046635336,0.011121634046635336,322,1
10.616971377834307,10.59682733064332,0.010810174771247657,0.010810174771247657,330,1
10.643398016322958,10.620270672455076,0.010633306123121541,0.010633306123121541,338,1
10.652798733742667,10.63019683005518,0.010582073308684723,0.010582073308684723,348,1
10.64729733227792,10.61974085691923,0.01061830890571911,0.01061830890571911,356,1
10.577056281181337,10.546685075875303,0.011074640362474537,0.011074640362474537,364,1
10.603145287517883,10.572680283345779,0.010915697714891735,0.010915697714891735,375,1
10.50901420119954,10.48292182824762,0.008997684460208705,0.008997684460208705,286,1
10.547397417259663,10.527100306430782,0.01128706556269123,0.01128706556269123,98,1
10.509805285694785,10.492771914003933,0.01155677105355435,0.01155677105355435,13,1
10.563359319726157,10.542488771657975,0.01118336276756813,0.01118336276756813,24,1
10.521936506500321,10.503030209335034,0.011551652054883298,0.011551652054883298,32,1
10.439428038557223,10.4223294046489,0.012043692868732095,0.012043692868732095,38,1
10.377807961251387,10.353267020227927,0.012515397299745663,0.012515397299745663,49,1
10.238574185853894,10.21489140460914,0.013602258415679996,0.013602258415679996,61,1
10.27314316057691,10.24819589187038,0.013664106952809885,0.013664106952809885,69,1
10.339921520466367,10.317801802783771,0.012817153755664853,0.012817153755664853,77,1
10.199849369927163,10.182022328024908,0.014145807099257984,0.014145807099257984,88,1
10.159048651343781,10.134753048301826,0.014321247765635809,0.014321247765635809,95,1
10.264464350301722,10.24410058911539,0.013402665301028672,0.013402665301028672,103,1
10.30500364151048,10.284848481005515,0.013332882026241562,0.013332882026241562,111,1
10.334249008214234,10.30635658087351,0.012884532696821407,0.012884532696821407,123,1
10.39382626176112,10.364922091502889,0.012404230550653981,0.012404230550653981,128,1
10.370698695162652,10.339656549588593,0.012576374047735905,0.012576374047735905,136,1
10.40204839616122,10.369521731078233,0.012619434954145158,0.012619434954145158,146,1
10.282689095377131,10.253771993213748,0.013645854194858814,0.013645854194858814,156,1
10.433041136165738,10.405528714560019,0.012260197669606879,0.012260197669606879,164,1
10.377014587089482,10.35181305622553,0.012536667566683353,0.012536667566683353,173,1
10.319684773979239,10.296853026577509,0.01296900517644377,0.01296900517644377,181,1
10.292912196220506,10.271554360147416,0.013367676829289622,0.013367676829289622,189,1
10.184207606388266,10.167570507450847,0.014079240976599246,0.014079240976599246,201,1
10.20101143996489,10.187287890217787,0.013913803940462675,0.013913803940462675,209,1
10.283492615374467,10.265510353225764,0.013253580068086931,0.013253580068086931,217,1
10.381317849699194,10.36217927887039,0.012470075402947204,0.012470075402947204,226,1
10.574956811279614,10.5549003173776,0.011296816287090453,0.011296816287090453,236,1
10.369577352092419,10.344783039008915,0.012558014813516266,0.012558014813516266,244,1
10.320115877516738,10.295942541088609,0.012962465503995838,0.012962465503995838,255,1
10.305621956014617,10.281310469428512,0.013523097228578924,0.013523097228578924,263,1
10.440926570362022,10.416994849403006,0.012040898217239901,0.012040898217239901,272,1
10.48295699773593,10.459735508495692,0.0117284446583722,0.0117284446583722,280,1
10.514113310571888,10.48986898856989,0.011510872775383412,0.011510872775383412,288,1
10.54414990141876,10.519340001499069,0.011323723257537813,0.011323723257537813,299,1
10.491885731927582,10.468891784321082,0.011824389711032843,0.011824389711032843,308,1
10.496663625358003,10.471536096628428,0.01163413842724063,0.01163413842724063,319,1
10.406838025407676,10.38514113409731,0.012497226589961403,0.012497226589961403,328,1
10.459009096236075,10.440442177803341,0.0183331745180335,0.0183331745180335,340,1
10.522954822587637,10.505497745948741,0.013151637081866306,0.013151637081866306,348,1
10.377114260371313,10.359926862025816,0.010695919509080507,0.010695919509080507,363,1
10.358759041202566,10.342135898713494,0.012637985728751522,0.012637985728751522,374,1
10.373733516736781,10.355303659990016,0.01251843121238961,0.01251843121238961,383,1
10.38437376986078,10.365648939223778,0.012551907720146237,0.012551907720146237,390,1
10.305888095001013,10.289806263660978,0.013051347018705476,0.013051347018705476,103,1
10.481172557221566,10.461708831921648,0.011808283211264032,0.011808283211264032,12,1
10.642501033001604,10.61945567075848,0.010888548275025584,0.010888548275025584,20,1
10.65996317309844,10.633483326608514,0.010866032995119911,0.010866032995119911,32,1
10.722563671970153,10.69542047830689,0.01048324443473804,0.01048324443473804,39,1
10.724446182485584,10.697263826637949,0.01048116296358512,0.01048116296358512,46,1
10.525908516122662,10.500884911053715,0.011465359944759588,0.011465359944759588,54,1
10.48322733750314,10.46761641679313,0.011765559497378753,0.011765559497378753,65,1
10.480147401048608,10.460366860368794,0.01177887534484614,0.01177887534484614,73,1
10.461395972494328,10.440911793138946,0.011911085592695912,0.011911085592695912,81,1
10.421253312487135,10.40313495409749,0.012196678871707453,0.012196678871707453,88,1
10.375066821635592,10.359126945007903,0.012554960477583078,0.012554960477583078,95,1
10.43616105754957,10.421134685089928,0.012082963209760694,0.012082963209760694,107,1
10.432613871297194,10.415223078818252,0.012082963209760694,0.012082963209760694,117,1
10.476183374095577,10.459540762790198,0.011762900164155893,0.011762900164155893,125,1
10.519321622725087,10.497209899837001,0.01148301389439814,0.01148301389439814,133,1
10.505607784148506,10.481735985620203,0.01156702351960288,0.01156702351960288,145,1
10.477618082411087,10.452697419356872,0.012105525822446542,0.012105525822446542,148,1
10.540638725076262,10.521726311274774,0.011326176096750573,0.011326176096750573,162,1
10.522613310701391,10.500285209752251,0.01156958965550939,0.01156958965550939,171,1
10.444031368784172,10.42079577361548,0.012173754114459338,0.012173754114459338,182,1
10.390412836024916,10.371630507314777,0.01240125515095873,0.01240125515095873,189,1
10.427817189065308,10.40016058260419,0.012148072947213723,0.012148072947213723,197,1
10.373812556230126,10.352576315088173,0.012573310214488601,0.012573310214488601,205,1
10.353259943389437,10.328257674677744,0.012731616110755021,0.012731616110755021,213,1
10.385267451736283,10.358225322539957,0.012446046033186865,0.012446046033186865,221,1
10.516588400113324,10.486667609009784,0.011754929820097546,0.011754929820097546,229,1
10.434920228448084,10.40832130188713,0.01207452524716262,0.01207452524716262,236,1
10.478551091773067,10.45200500590127,0.011760242107494108,0.011760242107494108,245,1
10.52489689058832,10.496093774516536,0.01144023976844849,0.01144023976844849,255,1
10.530789296386935,10.501916629366606,0.011390348398525275,0.011390348398525275,263,1
10.54129300936012,10.511636721760894,0.011318820961742998,0.011318820961742998,271,1
10.542037450240386,10.51267946863495,0.011313923170827741,0.011313923170827741,279,1
10.544209329920253,10.514626340115397,0.011294376929293744,0.011294376929293744,287,1
10.514462077877573,10.488014544129284,0.011498191871349603,0.011498191871349603,295,1
10.550454937215727,10.521915746564662,0.011250658963478198,0.011250658963478198,304,1
10.514462077877573,10.490032707600525,0.011498191871349603,0.011498191871349603,311,1
10.519829024596813,10.493572698741453,0.011462842656220265,0.011462842656220265,319,1
10.521027112788875,10.493982216568275,0.011452785229133037,0.011452785229133037,328,1
10.526842044889017,10.504126860148288,0.011410249400456894,0.011410249400456894,336,1
10.521343725105696,10.498267139354082,0.011442746525199221,0.011442746525199221,344,1
10.557321090765557,10.526622857547691,0.011200106570791641,0.011200106570791641,352,1
10.590654280982431,10.566262204731313,0.01097501748781482,0.01097501748781482,364,1
10.627044844089534,10.601601030185675,0.010732989219279947,0.010732989219279947,372,1
10.610268892764243,10.585335470553707,0.010843616325243935,0.010843616325243935,379,1
10.645016999271009,10.620669434942405,0.010620448616097199,0.010620448616097199,96,1
10.676575705658157,10.642645678675358,0.010419124075888034,0.010419124075888034,12,1
10.668068708686356,10.638147314261978,0.010472845842691265,0.010472845842691265,19,1
10.71096966850206,10.681094552528823,0.010207989058920603,0.010207989058920603,27,1
10.747768949301637,10.717608535198048,0.009981278901949456,0.009981278901949456,35,1
10.700745611462887,10.668244495977703,0.010273361479933931,0.010273361479933931,43,1
10.653029215266907,10.630431753739106,0.010577827542879514,0.010577827542879514,51,1
10.603383360684088,10.580920179471745,0.01091116283137599,0.01091116283137599,59,1
10.578660395790076,10.555275217384327,0.011067627643541817,0.011067627643541817,67,1
10.54213110043206,10.514210601865273,0.011331085161783666,0.011331085161783666,75,1
10.478454561669121,10.448185643591874,0.01176822010810294,0.01176822010810294,85,1
10.483377241127707,10.448628395641462,0.011736376888121913,0.011736376888121913,95,1
10.48692888293614,10.449825691544962,0.01169945698667172,0.01169945698667172,103,1
10.377705836056826,10.338269341423498,0.01251236494944469,0.01251236494944469,111,1
10.35424794682776,10.319015265152295,0.012706504099265046,0.012706504099265046,120,1
10.385063050290164,10.358267802980203,0.012464058820862642,0.012464058820862642,129,1
10.373978847095797,10.345628477218332,0.012545806935760465,0.012545806935760465,137,1
10.416588161352415,10.38218713601018,0.012225464159753863,0.012225464159753863,151,1
10.430335768954944,10.39946642365069,0.012128178144678545,0.012128178144678545,159,1
10.405098751243804,10.375873160891942,0.012312692993086613,0.012312692993086613,169,1
10.388992759100883,10.363652508838895,0.01248514389909629,0.01248514389909629,177,1
10.410311388536236,10.384372758113448,0.012274731942362446,0.012274731942362446,185,1
10.523764660786153,10.49982431381124,0.0114452544488097,0.0114452544488097,193,1
10.57753960645924,10.554414237500696,0.011074640362474537,0.011074640362474537,200,1
10.543248210338795,10.516894628908487,0.011301698360795198,0.011301698360795198,211,1
10.624467258478616,10.599367402742464,0.010754922626957002,0.010754922626957002,219,1
10.592663998366422,10.562024477184558,0.010963556734060607,0.010963556734060607,225,1
10.55563156131833,10.527556186386281,0.01121209906183412,0.01121209906183412,233,1
10.595658858366066,10.566591522424252,0.010940711279605112,0.010940711279605112,239,1
10.577627934588296,10.548741749390057,0.011076980032580477,0.011076980032580477,247,1
10.470096137912476,10.442414264770695,0.011797571410960463,0.011797571410960463,255,1
10.354178028610932,10.32736490342626,0.012700242537312695,0.012700242537312695,263,1
10.177645593167373,10.154581424373422,0.014161567163596095,0.014161567163596095,271,1
10.00465542372602,9.986059036062695,0.015731956255646606,0.015731956255646606,279,1
9.684210879998348,9.670380898588023,0.019097229502961326,0.019097229502961326,287,1
9.401109540850094,9.386921071785775,0.022658871367063262,0.022658871367063262,295,1
9.096084021154857,9.081829234434233,0.027219234594944297,0.027219234594944297,303,1
8.905868316871574,8.898598404743272,0.03182470247579214,0.03182470247579214,311,1
8.017121965065847,8.01123961212467,0.05204608477482437,0.05204608477482437,319,1
7.597639116104444,7.589623084040316,0.06733301153234847,0.06733301153234847,327,1
6.462653084188256,6.44396149540321,0.13402979616803595,0.13402979616803595,335,1
3.5503407095463886,3.368522527728207,0.6840384356390417,0.6840384356390417,343,1
1.0,-0.0,-0.0,-0.0,351,0
1.0,-0.0,-0.0,-0.0,359,0
1.0,-0.0,-0.0,-0.0,371,0
1.0,-0.0,-0.0,-0.0,375,0
1.0,-0.0,-0.0,-0.0,98,0
1.9182958340544893,-0.0,-0.0,-0.0,11,0
1.9182958340544893,-0.0,-0.0,-0.0,19,0
1.9182958340544896,-0.0,-0.0,-0.0,31,0
1.9182958340544893,-0.0,-0.0,-0.0,43,0
1.9182958340544896,-0.0,-0.0,-0.0,55,0
1.9182958340544893,-0.0,-0.0,-0.0,65,0
2.378783493486176,-0.0,-0.0,-0.0,79,0
2.378783493486176,-0.0,-0.0,-0.0,107,0
2.378783493486176,-0.0,-0.0,-0.0,135,0
2.3787834934861753,-0.0,-0.0,-0.0,155,0
2.378783493486176,-0.0,-0.0,-0.0,183,0
2.378783493486176,-0.0,-0.0,-0.0,211,0
2.3787834934861753,-0.0,-0.0,-0.0,239,0
2.378783493486176,-0.0,-0.0,-0.0,267,0
2.378783493486176,-0.0,-0.0,-0.0,295,0
2.378783493486176,-0.0,-0.0,-0.0,321,0
2.8464393446710154,-0.0,-0.0,-0.0,357,0
2.8464393446710154,-0.0,-0.0,-0.0,397,0
2.8464393446710154,-0.0,-0.0,-0.0,437,0
2.846439344671015,-0.0,-0.0,-0.0,477,0
2.846439344671015,-0.0,-0.0,-0.0,517,0
2.846439344671015,-0.0,-0.0,-0.0,555,0
2.8464393446710154,-0.0,-0.0,-0.0,595,0
2.846439344671015,-0.0,-0.0,-0.0,635,0
2.846439344671015,-0.0,-0.0,-0.0,675,0
2.8464393446710154,-0.0,-0.0,-0.0,715,0
2.8464393446710154,-0.0,-0.0,-0.0,755,0
2.846439344671015,-0.0,-0.0,-0.0,795,0
2.846439344671015,-0.0,-0.0,-0.0,835,0
2.846439344671015,-0.0,-0.0,-0.0,875,0
2.846439344671015,-0.0,-0.0,-0.0,915,0
2.8464393446710154,-0.0,-0.0,-0.0,955,0
2.846439344671015,-0.0,-0.0,-0.0,995,0
2.846439344671015,-0.0,-0.0,-0.0,1029,0
2.846439344671015,-0.0,-0.0,-0.0,1069,0
2.846439344671015,-0.0,-0.0,-0.0,1109,0
2.846439344671015,-0.0,-0.0,-0.0,1149,0
2.8464393446710154,-0.0,-0.0,-0.0,1189,0
2.846439344671015,-0.0,-0.0,-0.0,1229,0
2.846439344671015,-0.0,-0.0,-0.0,1269,0
2.846439344671015,-0.0,-0.0,-0.0,1309,0
2.8464393446710154,-0.0,-0.0,-0.0,1345,0
2.846439344671015,-0.0,-0.0,-0.0,1389,0
2.846439344671015,-0.0,-0.0,-0.0,1429,0
2.846439344671015,-0.0,-0.0,-0.0,1469,0
2.846439344671015,-0.0,-0.0,-0.0,1509,0
2.8464393446710154,-0.0,-0.0,-0.0,1549,0
2.846439344671015,-0.0,-0.0,-0.0,1595,0
2.846439344671015,-0.0,-0.0,-0.0,1635,0
2.846439344671015,-0.0,-0.0,-0.0,1180,0
2.8464393446710154,-0.0,-0.0,-0.0,1121,0
2.846439344671015,-0.0,-0.0,-0.0,1157,0
2.846439344671015,-0.0,-0.0,-0.0,1189,0
2.8464393446710154,-0.0,-0.0,-0.0,1229,0
2.8464393446710154,-0.0,-0.0,-0.0,1281,0
2.8464393446710154,-0.0,-0.0,-0.0,1321,0
2.846439344671015,-0.0,-0.0,-0.0,577,0
2.846439344671015,-0.0,-0.0,-0.0,609,0
2.8464393446710154,-0.0,-0.0,-0.0,649,0
2.8464393446710154,-0.0,-0.0,-0.0,701,0
2.846439344671015,-0.0,-0.0,-0.0,739,0
2.8464393446710154,-0.0,-0.0,-0.0,779,0
2.8464393446710154,-0.0,-0.0,-0.0,815,0
2.846439344671015,-0.0,-0.0,-0.0,855,0
2.846439344671015,-0.0,-0.0,-0.0,901,0
2.8464393446710154,-0.0,-0.0,-0.0,349,0
2.8464393446710154,-0.0,-0.0,-0.0,381,0
2.846439344671015,-0.0,-0.0,-0.0,421,0
2.846439344671015,-0.0,-0.0,-0.0,461,0
2.846439344671015,-0.0,-0.0,-0.0,501,0
2.846439344671015,-0.0,-0.0,-0.0,541,0
2.846439344671015,-0.0,-0.0,-0.0,581,0
2.846439344671015,-0.0,-0.0,-0.0,621,0
2.846439344671015,-0.0,-0.0,-0.0,661,0
2.8464393446710154,-0.0,-0.0,-0.0,701,0
2.8464393446710154,-0.0,-0.0,-0.0,741,0
2.846439344671015,-0.0,-0.0,-0.0,781,0
2.846439344671015,-0.0,-0.0,-0.0,821,0
2.8464393446710154,-0.0,-0.0,-0.0,861,0
2.846439344671015,-0.0,-0.0,-0.0,901,0
2.8464393446710154,-0.0,-0.0,-0.0,941,0
2.846439344671015,-0.0,-0.0,-0.0,981,0
2.846439344671015,-0.0,-0.0,-0.0,1021,0
2.846439344671015,-0.0,-0.0,-0.0,1061,0
2.846439344671015,-0.0,-0.0,-0.0,1101,0
2.846439344671015,-0.0,-0.0,-0.0,1141,0
2.846439344671015,-0.0,-0.0,-0.0,1175,0
2.846439344671015,-0.0,-0.0,-0.0,1215,0
2.846439344671015,-0.0,-0.0,-0.0,1255,0
2.846439344671015,-0.0,-0.0,-0.0,1301,0
2.846439344671015,-0.0,-0.0,-0.0,1341,0
2.846439344671015,-0.0,-0.0,-0.0,1381,0
2.846439344671015,-0.0,-0.0,-0.0,1421,0
2.8464393446710154,-0.0,-0.0,-0.0,1461,0
2.846439344671015,-0.0,-0.0,-0.0,1501,0
2.8464393446710154,-0.0,-0.0,-0.0,1541,0
2.846439344671015,-0.0,-0.0,-0.0,1581,0
2.8464393446710154,-0.0,-0.0,-0.0,1621,0
2.5304930567574826,-0.0,-0.0,-0.0,1172,0
2.846439344671015,-0.0,-0.0,-0.0,1211,0
2.8464393446710154,-0.0,-0.0,-0.0,1153,0
2.8464393446710154,-0.0,-0.0,-0.0,1193,0
2.846439344671015,-0.0,-0.0,-0.0,1233,0
2.846439344671015,-0.0,-0.0,-0.0,1273,0
2.8464393446710154,-0.0,-0.0,-0.0,1313,0
2.846439344671015,-0.0,-0.0,-0.0,562,0
2.8464393446710154,-0.0,-0.0,-0.0,602,0
2.846439344671015,-0.0,-0.0,-0.0,634,0
2.846439344671015,-0.0,-0.0,-0.0,674,0
2.846439344671015,-0.0,-0.0,-0.0,714,0
2.846439344671015,-0.0,-0.0,-0.0,754,0
2.846439344671015,-0.0,-0.0,-0.0,790,0
2.846439344671015,-0.0,-0.0,-0.0,830,0
2.846439344671015,-0.0,-0.0,-0.0,868,0
2.378783493486176,-0.0,-0.0,-0.0,338,0
2.846439344671015,-0.0,-0.0,-0.0,363,0
2.8464393446710154,-0.0,-0.0,-0.0,401,0
2.8464393446710154,-0.0,-0.0,-0.0,441,0
2.846439344671015,-0.0,-0.0,-0.0,481,0
2.846439344671015,-0.0,-0.0,-0.0,521,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,132899,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,405977,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,660197,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,942869,0
3.0739348962840563,0.8166890883150209,0.8166890883150209,0.6500224216483541,1167899,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1290893,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1290939,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,1377241,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,1612779,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,1827945,0
3.053090083530327,1.2916919971380596,1.2916919971380594,0.863120568566631,2061538,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,2342489,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,2628605,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,2628645,0
3.0530900835303276,1.2916919971380596,1.2916919971380594,0.863120568566631,2628685,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338593,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338633,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338673,0
3.0739348962840563,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338715,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338755,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338795,0
3.073934896284056,0.8166890883150209,0.8166890883150209,0.6500224216483541,1338833,0
2.8464393446710154,-0.0,-0.0,-0.0,1441,0
2.846439344671015,-0.0,-0.0,-0.0,1481,0
2.846439344671015,-0.0,-0.0,-0.0,1521,0
2.8464393446710154,-0.0,-0.0,-0.0,1561,0
3.188721875540867,0.8166890883150209,0.8166890883150209,0.6500224216483541,2151,0
3.188721875540867,0.8166890883150209,0.8166890883150209,0.6500224216483541,292075,0
2.9362600275315276,0.8658566174572235,0.8658566174572235,0.6840384356390417,596388,0
3.188721875540867,0.8166890883150209,0.8166890883150209,0.6500224216483541,823607,0
3.7191141410805906,0.10533808638039133,0.10533808638039133,0.09339778787292866,1030449,0
3.9716306679158313,0.05851613204562501,0.05851613204562501,0.05256375109324406,1136423,0
4.104620929215316,0.03958421922176263,0.03958421922176263,0.035810634316102256,1136463,0
4.13846476386058,0.03127460836408312,0.03127460836408312,0.02840104514569232,1136503,0
